Valparaiso	21	1	10	15	0
Valparaiso	22	1	8	25	0
Valparaiso	23	1	6	20	0
Valparaiso	24	1	6	23	0
Valparaiso	25	1	8	26	0
Valparaiso	26	1	6	27	0
Valparaiso	27	1	7	26	0
Valparaiso	28	1	13	30	0
Valparaiso	29	1	11	16	0
Valparaiso	30	1	9	30	0
Valparaiso	31	1	6	19	0
Concepcion	1	1	8	18	0
Concepcion	2	1	7	27	0
Concepcion	3	1	10	15	0
Concepcion	4	1	10	18	0
Concepcion	5	1	9	30	0
Concepcion	6	1	5	26	0
Concepcion	7	1	7	14	0
Concepcion	8	1	9	16	0
Concepcion	9	1	7	22	0
Concepcion	10	1	10	15	0
Concepcion	11	1	11	27	0
Concepcion	12	1	11	24	0
Concepcion	13	1	12	20	0
Concepcion	14	1	13	29	0
Concepcion	15	1	8	18	0
Concepcion	16	1	13	19	0
Concepcion	17	1	10	24	0
Concepcion	18	1	6	14	0
Concepcion	19	1	10	17	0
Concepcion	20	1	11	21	0
Concepcion	21	1	6	26	0
Concepcion	22	1	5	24	0
Concepcion	23	1	10	21	0
Concepcion	24	1	7	27	0
Concepcion	25	1	9	21	0
Concepcion	26	1	13	23	0
Concepcion	27	1	6	15	0
Concepcion	28	1	8	17	0
Concepcion	29	1	10	22	0
Concepcion	30	1	5	16	0
Concepcion	31	1	8	15	0
Temuco	1	1	9	27	0
Temuco	2	1	9	28	0
Temuco	3	1	7	28	0
Temuco	4	1	10	20	0
Temuco	5	1	8	30	0
Temuco	6	1	11	23	0
Temuco	7	1	9	21	0
Temuco	8	1	11	28	0
Temuco	9	1	9	18	0
Temuco	10	1	9	17	0
Temuco	11	1	5	19	0
Temuco	12	1	8	28	0
Temuco	13	1	8	20	0
Temuco	14	1	13	30	0
Temuco	15	1	5	24	0
Temuco	16	1	12	21	0
Temuco	17	1	9	25	0
Temuco	18	1	12	20	0
Temuco	19	1	12	17	0
Temuco	20	1	10	28	0
Temuco	21	1	12	17	0
Temuco	22	1	10	27	0
Temuco	23	1	11	22	0
Temuco	24	1	10	21	0
Temuco	25	1	5	20	0
Temuco	26	1	5	30	0
Temuco	27	1	11	26	0
Temuco	28	1	10	18	0
Temuco	29	1	6	17	0
Temuco	30	1	8	23	0
Temuco	31	1	6	22	0
Puerto Montt	1	1	8	22	0
Puerto Montt	2	1	12	28	0
Puerto Montt	3	1	10	19	0
Puerto Montt	4	1	12	26	0
Puerto Montt	5	1	5	16	0
Puerto Montt	6	1	12	20	0
Puerto Montt	7	1	7	26	0
Puerto Montt	8	1	6	20	0
Puerto Montt	9	1	10	18	0
Puerto Montt	10	1	7	17	0
Puerto Montt	11	1	5	20	0
Puerto Montt	12	1	8	28	0
Puerto Montt	13	1	10	19	0
Puerto Montt	14	1	6	18	0
Puerto Montt	15	1	7	23	0
Puerto Montt	16	1	7	14	0
Puerto Montt	17	1	6	19	0
Puerto Montt	18	1	12	23	0
Puerto Montt	19	1	12	26	0
Puerto Montt	20	1	6	22	0
Puerto Montt	21	1	8	22	0
Puerto Montt	22	1	11	21	0
Puerto Montt	23	1	9	21	0
Puerto Montt	24	1	11	14	0
Puerto Montt	25	1	8	25	0
Puerto Montt	26	1	9	23	0
Puerto Montt	27	1	5	21	0
Puerto Montt	28	1	8	24	0
Puerto Montt	29	1	5	15	0
Puerto Montt	30	1	8	25	0
Puerto Montt	31	1	6	28	0
Punta Arenas	1	1	2	22	0,03
Punta Arenas	2	1	9	18	0,08
Punta Arenas	3	1	9	16	0,12
Punta Arenas	4	1	2	21	0,12
Punta Arenas	5	1	11	23	0,23
Punta Arenas	6	1	11	23	0,02
Punta Arenas	7	1	1	19	0,25
Punta Arenas	8	1	9	23	0,1
Punta Arenas	9	1	-5	21	0,15
Punta Arenas	10	1	3	23	0,17
Punta Arenas	11	1	-2	18	0,06
Punta Arenas	12	1	6	17	0,06
Punta Arenas	13	1	-2	24	0,39
Punta Arenas	14	1	4	24	0,23
Punta Arenas	15	1	11	23	0,42
Punta Arenas	16	1	2	18	0,12
Punta Arenas	17	1	13	20	0,29
Punta Arenas	18	1	5	14	0,09
Punta Arenas	19	1	6	19	0,5
Punta Arenas	20	1	4	19	0,19
Punta Arenas	21	1	10	24	0,37
Punta Arenas	22	1	9	21	0,33
Punta Arenas	23	1	5	23	0,12
Punta Arenas	24	1	3	21	0,3
Punta Arenas	25	1	12	17	0,44
Punta Arenas	26	1	6	21	0,17
Punta Arenas	27	1	11	22	0,15
Punta Arenas	28	1	-4	25	0,46
Punta Arenas	29	1	12	17	0,44
Punta Arenas	30	1	-2	25	0,23
Punta Arenas	31	1	-4	16	0,36
Arica	1	2	11	17	0
Arica	2	2	10	17	0
Arica	3	2	7	14	0
Arica	4	2	8	29	0
Arica	5	2	13	24	0
Arica	6	2	12	22	0
Arica	7	2	7	18	0
Arica	8	2	10	21	0
Arica	9	2	9	18	0
Arica	10	2	5	24	0
Arica	11	2	5	17	0
Arica	12	2	5	16	0
Arica	13	2	12	19	0
Arica	14	2	11	25	0
Arica	15	2	10	21	0
Arica	16	2	11	25	0
Arica	17	2	5	28	0
Arica	18	2	12	29	0
Arica	19	2	6	27	0
Arica	20	2	10	17	0
Arica	21	2	11	22	0
Arica	22	2	10	23	0
Arica	23	2	9	24	0
Arica	24	2	10	26	0
Arica	25	2	5	16	0
Arica	26	2	13	29	0
Arica	27	2	9	18	0
Arica	28	2	7	15	0
La serena	1	2	13	23	0
La serena	2	2	6	17	0
La serena	3	2	11	18	0
La serena	4	2	12	20	0
La serena	5	2	10	21	0
La serena	6	2	7	18	0
La serena	7	2	8	22	0
La serena	8	2	8	19	0
La serena	9	2	13	25	0
La serena	10	2	11	27	0
La serena	11	2	9	14	0
La serena	12	2	8	20	0
La serena	13	2	10	25	0
La serena	14	2	7	25	0
La serena	15	2	7	25	0
La serena	16	2	10	26	0
La serena	17	2	8	23	0
La serena	18	2	6	15	0
La serena	19	2	11	14	0
La serena	20	2	11	26	0
La serena	21	2	10	25	0
La serena	22	2	10	19	0
La serena	23	2	5	27	0
La serena	24	2	9	15	0
La serena	25	2	5	25	0
La serena	26	2	8	28	0
La serena	27	2	13	17	0
La serena	28	2	9	24	0
Santiago	1	2	12	21	0
Santiago	2	2	5	22	0
Santiago	3	2	13	22	0
Santiago	4	2	13	17	0
Santiago	5	2	13	24	0
Santiago	6	2	10	21	0
Santiago	7	2	5	14	0
Santiago	8	2	9	25	0
Santiago	9	2	6	14	0
Santiago	10	2	5	25	0
Santiago	11	2	12	27	0
Santiago	12	2	5	26	0
Santiago	13	2	13	17	0
Santiago	14	2	11	24	0
Santiago	15	2	11	29	0
Santiago	16	2	8	23	0
Santiago	17	2	9	26	0
Santiago	18	2	12	23	0
Santiago	19	2	12	23	0
Santiago	20	2	12	17	0
Santiago	21	2	13	27	0
Santiago	22	2	12	24	0
Santiago	23	2	13	19	0
Santiago	24	2	11	29	0
Santiago	25	2	8	25	0
Santiago	26	2	6	24	0
Santiago	27	2	8	30	0
Santiago	28	2	11	24	0
Valparaiso	1	2	5	27	0
Valparaiso	2	2	7	14	0
Valparaiso	3	2	5	26	0
Valparaiso	4	2	10	28	0
Valparaiso	5	2	5	24	0
Valparaiso	6	2	11	21	0
Valparaiso	7	2	8	14	0
Valparaiso	8	2	13	25	0
Valparaiso	9	2	9	14	0
Valparaiso	10	2	10	18	0
Valparaiso	11	2	5	21	0
Valparaiso	12	2	13	15	0
Valparaiso	13	2	7	23	0
Valparaiso	14	2	9	22	0
Valparaiso	15	2	9	22	0
Valparaiso	16	2	11	23	0
Valparaiso	17	2	13	19	0
Valparaiso	18	2	11	30	0
Valparaiso	19	2	8	26	0
Valparaiso	20	2	13	25	0
Valparaiso	21	2	8	26	0
Valparaiso	22	2	10	14	0
Valparaiso	23	2	9	26	0
Valparaiso	24	2	9	20	0
Valparaiso	25	2	10	16	0
Valparaiso	26	2	9	17	0
Valparaiso	27	2	7	22	0
Valparaiso	28	2	10	18	0
Concepcion	1	2	11	30	0
Concepcion	2	2	13	24	0
Concepcion	3	2	5	25	0
Concepcion	4	2	7	27	0
Concepcion	5	2	11	28	0
Concepcion	6	2	12	23	0
Concepcion	7	2	13	22	0
Concepcion	8	2	9	21	0
Concepcion	9	2	7	24	0
Concepcion	10	2	13	22	0
Concepcion	11	2	5	26	0
Concepcion	12	2	10	22	0
Concepcion	13	2	6	29	0
Concepcion	14	2	7	26	0
Concepcion	15	2	10	29	0
Concepcion	16	2	8	20	0
Concepcion	17	2	7	14	0
Concepcion	18	2	6	26	0
Concepcion	19	2	12	22	0
Concepcion	20	2	11	20	0
Concepcion	21	2	13	29	0
Concepcion	22	2	10	23	0
Concepcion	23	2	8	24	0
Concepcion	24	2	9	23	0
Concepcion	25	2	7	20	0
Concepcion	26	2	5	24	0
Concepcion	27	2	5	22	0
Concepcion	28	2	7	24	0
Temuco	1	2	12	22	0
Temuco	2	2	7	19	0
Temuco	3	2	11	20	0
Temuco	4	2	9	24	0
Temuco	5	2	10	14	0
Temuco	6	2	12	23	0
Temuco	7	2	13	30	0
Temuco	8	2	7	26	0
Temuco	9	2	11	18	0
Temuco	10	2	11	14	0
Temuco	11	2	13	15	0
Temuco	12	2	5	21	0
Temuco	13	2	12	28	0
Temuco	14	2	12	30	0
Temuco	15	2	9	26	0
Temuco	16	2	12	23	0
Temuco	17	2	8	20	0
Temuco	18	2	11	18	0
Temuco	19	2	10	14	0
Temuco	20	2	10	14	0
Temuco	21	2	9	24	0
Temuco	22	2	7	22	0
Temuco	23	2	11	29	0
Temuco	24	2	5	18	0
Temuco	25	2	8	24	0
Temuco	26	2	7	16	0
Temuco	27	2	7	29	0
Temuco	28	2	5	30	0
Puerto Montt	1	2	7	26	0
Puerto Montt	2	2	7	23	0
Puerto Montt	3	2	6	16	0
Puerto Montt	4	2	9	18	0
Puerto Montt	5	2	11	21	0
Puerto Montt	6	2	5	27	0
Puerto Montt	7	2	10	25	0
Puerto Montt	8	2	10	16	0
Puerto Montt	9	2	11	25	0
Puerto Montt	10	2	10	23	0
Puerto Montt	11	2	12	22	0
Puerto Montt	12	2	10	15	0
Puerto Montt	13	2	12	14	0
Puerto Montt	14	2	8	24	0
Puerto Montt	15	2	10	14	0
Puerto Montt	16	2	8	21	0
Puerto Montt	17	2	9	29	0
Puerto Montt	18	2	12	16	0
Puerto Montt	19	2	12	15	0
Puerto Montt	20	2	10	19	0
Puerto Montt	21	2	13	29	0
Puerto Montt	22	2	11	24	0
Puerto Montt	23	2	12	21	0
Puerto Montt	24	2	9	25	0
Puerto Montt	25	2	11	18	0
Puerto Montt	26	2	8	21	0
Puerto Montt	27	2	11	21	0
Puerto Montt	28	2	13	21	0
Punta Arenas	1	2	3	23	0,28
Punta Arenas	2	2	-3	18	0,05
Punta Arenas	3	2	4	17	0,5
Punta Arenas	4	2	11	19	0,47
Punta Arenas	5	2	11	25	0,39
Punta Arenas	6	2	5	15	0,06
Punta Arenas	7	2	-1	19	0,41
Punta Arenas	8	2	-3	14	0,41
Punta Arenas	9	2	10	16	0,1
Punta Arenas	10	2	9	25	0,11
Punta Arenas	11	2	3	16	0,21
Punta Arenas	12	2	8	18	0,32
Punta Arenas	13	2	0	14	0,27
Punta Arenas	14	2	10	17	0,49
Punta Arenas	15	2	-1	15	0,1
Punta Arenas	16	2	-1	21	0,5
Punta Arenas	17	2	-4	22	0,47
Punta Arenas	18	2	2	21	0,02
Punta Arenas	19	2	11	20	0,16
Punta Arenas	20	2	-5	23	0,05
Punta Arenas	21	2	6	25	0,21
Punta Arenas	22	2	11	15	0,2
Punta Arenas	23	2	3	22	0,02
Punta Arenas	24	2	2	23	0,17
Punta Arenas	25	2	6	19	0,16
Punta Arenas	26	2	0	23	0,13
Punta Arenas	27	2	1	20	0,32
Punta Arenas	28	2	12	17	0
Arica	1	3	7	14	0
Arica	2	3	8	21	0
Arica	3	3	12	25	0
Arica	4	3	8	19	0
Arica	5	3	7	18	0
Arica	6	3	5	19	0
Arica	7	3	9	19	0
Arica	8	3	11	23	0
Arica	9	3	12	16	0
Arica	10	3	13	16	0
Arica	11	3	13	24	0
Arica	12	3	6	18	0
Arica	13	3	12	22	0
Arica	14	3	7	17	0
Arica	15	3	11	14	0
Arica	16	3	10	25	0
Arica	17	3	9	16	0
Arica	18	3	5	14	0
Arica	19	3	5	20	0
Arica	20	3	6	16	0
Arica	21	3	6	17	0
Arica	22	3	14	24	0
Arica	23	3	12	18	0
Arica	24	3	6	21	0
Arica	25	3	5	21	0
Arica	26	3	13	24	0
Arica	27	3	9	19	0
Arica	28	3	8	17	0
Arica	29	3	5	15	0
Arica	30	3	13	22	0
Arica	31	3	7	20	0
La serena	1	3	7	18	0
La serena	2	3	7	20	0
La serena	3	3	13	14	0
La serena	4	3	9	22	0
La serena	5	3	6	23	0
La serena	6	3	8	19	0
La serena	7	3	7	18	0
La serena	8	3	12	14	0
La serena	9	3	8	21	0
La serena	10	3	5	20	0
La serena	11	3	13	20	0
La serena	12	3	6	24	0
La serena	13	3	6	17	0
La serena	14	3	10	14	0
La serena	15	3	12	19	0
La serena	16	3	5	21	0
La serena	17	3	5	25	0
La serena	18	3	9	19	0
La serena	19	3	10	14	0
La serena	20	3	13	21	0
La serena	21	3	8	21	0
La serena	22	3	10	15	0
La serena	23	3	12	22	0
La serena	24	3	13	22	0
La serena	25	3	13	18	0
La serena	26	3	13	21	0
La serena	27	3	14	15	0
La serena	28	3	11	24	0
La serena	29	3	14	20	0
La serena	30	3	10	18	0
La serena	31	3	12	16	0
Santiago	1	3	11	20	0
Santiago	2	3	7	16	0
Santiago	3	3	10	22	0
Santiago	4	3	7	23	0
Santiago	5	3	7	17	0
Santiago	6	3	7	19	0
Santiago	7	3	12	14	0
Santiago	8	3	10	25	0
Santiago	9	3	8	19	0
Santiago	10	3	7	21	0
Santiago	11	3	11	20	0
Santiago	12	3	11	22	0
Santiago	13	3	8	17	0
Santiago	14	3	6	18	0
Santiago	15	3	8	21	0
Santiago	16	3	7	20	0
Santiago	17	3	12	22	0
Santiago	18	3	12	23	0
Santiago	19	3	8	24	0
Santiago	20	3	6	22	0
Santiago	21	3	5	15	0
Santiago	22	3	13	16	0
Santiago	23	3	6	19	0
Santiago	24	3	14	15	0
Santiago	25	3	11	21	0
Santiago	26	3	11	24	0
Santiago	27	3	9	21	0
Santiago	28	3	10	16	0
Santiago	29	3	8	22	0
Santiago	30	3	8	15	0
Santiago	31	3	10	15	0
Valparaiso	1	3	8	15	0
Valparaiso	2	3	5	23	0
Valparaiso	3	3	13	17	0
Valparaiso	4	3	14	22	0
Valparaiso	5	3	6	21	0
Valparaiso	6	3	14	16	0
Valparaiso	7	3	6	22	0
Valparaiso	8	3	13	25	0
Valparaiso	9	3	10	20	0
Valparaiso	10	3	8	22	0
Valparaiso	11	3	10	23	0
Valparaiso	12	3	7	23	0
Valparaiso	13	3	7	25	0
Valparaiso	14	3	7	25	0
Valparaiso	15	3	6	20	0
Valparaiso	16	3	5	23	0
Valparaiso	17	3	6	15	0
Valparaiso	18	3	11	21	0
Valparaiso	19	3	6	21	0
Valparaiso	20	3	13	25	0
Valparaiso	21	3	13	24	0
Valparaiso	22	3	8	17	0
Valparaiso	23	3	13	15	0
Valparaiso	24	3	5	23	0
Valparaiso	25	3	14	14	0
Valparaiso	26	3	6	21	0
Valparaiso	27	3	12	19	0
Valparaiso	28	3	6	14	0
Valparaiso	29	3	12	19	0
Valparaiso	30	3	7	17	0
Valparaiso	31	3	10	20	0
Concepcion	1	3	5	15	0
Concepcion	2	3	11	14	0
Concepcion	3	3	5	23	0
Concepcion	4	3	8	20	0
Concepcion	5	3	12	24	0
Concepcion	6	3	7	25	0
Concepcion	7	3	8	17	0
Concepcion	8	3	11	16	0
Concepcion	9	3	5	20	0
Concepcion	10	3	9	22	0
Concepcion	11	3	7	22	0
Concepcion	12	3	6	17	0
Concepcion	13	3	13	16	0
Concepcion	14	3	5	18	0
Concepcion	15	3	12	23	0
Concepcion	16	3	9	17	0
Concepcion	17	3	7	22	0
Concepcion	18	3	10	24	0
Concepcion	19	3	14	16	0
Concepcion	20	3	9	16	0
Concepcion	21	3	7	15	0
Concepcion	22	3	11	14	0
Concepcion	23	3	9	22	0
Concepcion	24	3	14	17	0
Concepcion	25	3	6	21	0
Concepcion	26	3	14	16	0
Concepcion	27	3	14	14	0
Concepcion	28	3	8	20	0
Concepcion	29	3	13	21	0
Concepcion	30	3	8	22	0
Concepcion	31	3	14	16	0
Temuco	1	3	11	16	0
Temuco	2	3	9	20	0
Temuco	3	3	5	25	0
Temuco	4	3	13	19	0
Temuco	5	3	11	17	0
Temuco	6	3	11	22	0
Temuco	7	3	6	14	0
Temuco	8	3	12	14	0
Temuco	9	3	8	22	0
Temuco	10	3	6	23	0
Temuco	11	3	9	24	0
Temuco	12	3	11	24	0
Temuco	13	3	9	24	0
Temuco	14	3	7	22	0
Temuco	15	3	11	16	0
Temuco	16	3	12	15	0
Temuco	17	3	7	14	0
Temuco	18	3	12	20	0
Temuco	19	3	9	17	0
Temuco	20	3	7	24	0
Temuco	21	3	9	19	0
Temuco	22	3	9	17	0
Temuco	23	3	10	17	0
Temuco	24	3	11	14	0
Temuco	25	3	11	25	0
Temuco	26	3	12	15	0
Temuco	27	3	12	24	0
Temuco	28	3	9	22	0
Temuco	29	3	13	20	0
Temuco	30	3	9	23	0
Temuco	31	3	8	17	0
Puerto Montt	1	3	11	21	0
Puerto Montt	2	3	12	22	0
Puerto Montt	3	3	13	18	0
Puerto Montt	4	3	13	17	0
Puerto Montt	5	3	11	25	0
Puerto Montt	6	3	5	16	0
Puerto Montt	7	3	10	25	0
Puerto Montt	8	3	5	18	0
Puerto Montt	9	3	13	25	0
Puerto Montt	10	3	11	24	0
Puerto Montt	11	3	12	20	0
Puerto Montt	12	3	14	22	0
Puerto Montt	13	3	5	22	0
Puerto Montt	14	3	10	23	0
Puerto Montt	15	3	13	19	0
Puerto Montt	16	3	10	20	0
Puerto Montt	17	3	5	16	0
Puerto Montt	18	3	9	17	0
Puerto Montt	19	3	11	16	0
Puerto Montt	20	3	7	22	0
Puerto Montt	21	3	12	19	0
Puerto Montt	22	3	5	14	0
Puerto Montt	23	3	7	21	0
Puerto Montt	24	3	7	23	0
Puerto Montt	25	3	10	23	0
Puerto Montt	26	3	11	14	0
Puerto Montt	27	3	6	23	0
Puerto Montt	28	3	14	21	0
Puerto Montt	29	3	12	25	0
Puerto Montt	30	3	9	17	0
Puerto Montt	31	3	13	25	0
Punta Arenas	1	3	10	16	0,15
Punta Arenas	2	3	-4	14	0,07
Punta Arenas	3	3	4	15	0,54
Punta Arenas	4	3	-1	16	0,15
Punta Arenas	5	3	-1	11	0,79
Punta Arenas	6	3	1	12	0,08
Punta Arenas	7	3	7	15	1
Punta Arenas	8	3	-5	11	0,74
Punta Arenas	9	3	4	12	0,07
Punta Arenas	10	3	-2	18	0,86
Punta Arenas	11	3	4	14	0,9
Punta Arenas	12	3	8	13	0,33
Punta Arenas	13	3	5	15	0,33
Punta Arenas	14	3	9	12	0,27
Punta Arenas	15	3	7	11	0,39
Punta Arenas	16	3	-5	10	0,95
Punta Arenas	17	3	4	12	0,7
Punta Arenas	18	3	9	10	0,67
Punta Arenas	19	3	-4	15	0,2
Punta Arenas	20	3	10	16	0,89
Punta Arenas	21	3	-1	13	0,57
Punta Arenas	22	3	-4	12	0,98
Punta Arenas	23	3	1	11	0,47
Punta Arenas	24	3	-2	10	0,04
Punta Arenas	25	3	9	14	0,4
Punta Arenas	26	3	-2	12	0,17
Punta Arenas	27	3	0	13	0,38
Punta Arenas	28	3	-2	12	0,5
Punta Arenas	29	3	-3	10	0,69
Punta Arenas	30	3	0	10	0,91
Punta Arenas	31	3	-2	13	0,34
Arica	1	4	3	10	0
Arica	2	4	6	19	0
Arica	3	4	8	18	0
Arica	4	4	8	11	0
Arica	5	4	6	17	0
Arica	6	4	5	19	0
Arica	7	4	7	13	0
Arica	8	4	6	11	0
Arica	9	4	3	17	0
Arica	10	4	7	13	0
Arica	11	4	5	17	0
Arica	12	4	4	12	0
Arica	13	4	8	16	0
Arica	14	4	6	15	0
Arica	15	4	8	20	0
Arica	16	4	7	15	0
Arica	17	4	8	14	0
Arica	18	4	3	14	0
Arica	19	4	6	15	0
Arica	20	4	6	19	0
Arica	21	4	3	15	0
Arica	22	4	3	19	0
Arica	23	4	8	15	0
Arica	24	4	4	20	0
Arica	25	4	5	13	0
Arica	26	4	7	20	0
Arica	27	4	6	13	0
Arica	28	4	7	16	0
Arica	29	4	6	11	0
Arica	30	4	5	11	0
La serena	1	4	6	15	0
La serena	2	4	8	16	0
La serena	3	4	8	19	0
La serena	4	4	8	19	0
La serena	5	4	5	15	0
La serena	6	4	4	10	0
La serena	7	4	5	13	0
La serena	8	4	5	16	0
La serena	9	4	3	16	0
La serena	10	4	5	14	0
La serena	11	4	6	15	0
La serena	12	4	6	20	0
La serena	13	4	5	18	0
La serena	14	4	7	10	0
La serena	15	4	5	13	0
La serena	16	4	5	12	0
La serena	17	4	4	17	0
La serena	18	4	7	17	0
La serena	19	4	3	13	0
La serena	20	4	7	12	0
La serena	21	4	5	20	0
La serena	22	4	5	10	0
La serena	23	4	7	16	0
La serena	24	4	4	16	0
La serena	25	4	7	20	0
La serena	26	4	6	11	0
La serena	27	4	6	12	0
La serena	28	4	7	20	0
La serena	29	4	7	18	0
La serena	30	4	6	17	0
Santiago	1	4	4	19	0
Santiago	2	4	3	11	0
Santiago	3	4	6	14	0
Santiago	4	4	6	20	0
Santiago	5	4	7	18	0
Santiago	6	4	5	11	0
Santiago	7	4	7	20	0
Santiago	8	4	3	16	0
Santiago	9	4	5	10	0
Santiago	10	4	4	17	0
Santiago	11	4	4	17	0
Santiago	12	4	4	18	0
Santiago	13	4	3	19	0
Santiago	14	4	7	15	0
Santiago	15	4	7	15	0
Santiago	16	4	6	14	0
Santiago	17	4	6	17	0
Santiago	18	4	7	15	0
Santiago	19	4	3	11	0
Santiago	20	4	3	17	0
Santiago	21	4	4	15	0
Santiago	22	4	5	11	0
Santiago	23	4	3	17	0
Santiago	24	4	3	19	0
Santiago	25	4	6	13	0
Santiago	26	4	7	20	0
Santiago	27	4	7	17	0
Santiago	28	4	6	10	0
Santiago	29	4	3	15	0
Santiago	30	4	3	15	0
Valparaiso	1	4	3	14	0
Valparaiso	2	4	5	13	0
Valparaiso	3	4	8	13	0
Valparaiso	4	4	6	17	0
Valparaiso	5	4	6	11	0
Valparaiso	6	4	3	12	0
Valparaiso	7	4	3	17	0
Valparaiso	8	4	7	11	0
Valparaiso	9	4	5	12	0
Valparaiso	10	4	5	13	0
Valparaiso	11	4	7	19	0
Valparaiso	12	4	7	17	0
Valparaiso	13	4	3	17	0
Valparaiso	14	4	5	10	0
Valparaiso	15	4	6	18	0
Valparaiso	16	4	5	15	0
Valparaiso	17	4	5	16	0
Valparaiso	18	4	5	20	0
Valparaiso	19	4	8	13	0
Valparaiso	20	4	8	17	0
Valparaiso	21	4	6	10	0
Valparaiso	22	4	4	13	0
Valparaiso	23	4	5	15	0
Valparaiso	24	4	7	18	0
Valparaiso	25	4	7	14	0
Valparaiso	26	4	3	16	0
Valparaiso	27	4	5	17	0
Valparaiso	28	4	7	16	0
Valparaiso	29	4	5	19	0
Valparaiso	30	4	7	17	0
Concepcion	1	4	4	19	0
Concepcion	2	4	6	18	0
Concepcion	3	4	5	10	0
Concepcion	4	4	6	17	0
Concepcion	5	4	4	19	0
Concepcion	6	4	6	14	0
Concepcion	7	4	4	16	0
Concepcion	8	4	8	13	0
Concepcion	9	4	8	13	0
Concepcion	10	4	6	17	0
Concepcion	11	4	3	10	0
Concepcion	12	4	6	12	0
Concepcion	13	4	7	18	0
Concepcion	14	4	4	14	0
Concepcion	15	4	6	10	0
Concepcion	16	4	4	20	0
Concepcion	17	4	5	11	0
Concepcion	18	4	3	17	0
Concepcion	19	4	3	18	0
Concepcion	20	4	4	15	0
Concepcion	21	4	8	11	0
Concepcion	22	4	6	14	0
Concepcion	23	4	7	20	0
Concepcion	24	4	4	17	0
Concepcion	25	4	5	14	0
Concepcion	26	4	3	15	0
Concepcion	27	4	3	20	0
Concepcion	28	4	4	11	0
Concepcion	29	4	7	16	0
Concepcion	30	4	5	20	0
Temuco	1	4	3	14	0
Temuco	2	4	3	15	0
Temuco	3	4	4	13	0
Temuco	4	4	8	13	0
Temuco	5	4	6	11	0
